Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD01115,03-05-2026,2026,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Hornet 2.0,Sports,184,Black,51,Female,Finance,144186,6180,7409,4598,0,490,149523,117177,32346,1,3.8
ORD01116,16-12-2026,2026,12,December,Q4,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Hornet 2.0,Sports,184,Black,29,Female,Credit Card,140146,3815,6790,3087,0,299,145909,109878,36031,10,4
ORD01117,19-04-2025,2025,4,April,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,Hornet 2.0,Sports,184,Grey,32,Female,Cash,137187,1878,7612,4322,131538,3771,143472,110690,32782,13,5
ORD01118,20-07-2026,2026,7,July,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,SP 125,Commuter,125,Grey,39,Male,Cash,90369,6063,5037,7833,0,2918,94258,70886,23372,8,3.9
ORD01119,14-03-2025,2025,3,March,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,SP 125,Commuter,125,White,36,Female,Cash,89502,3096,3889,5886,86333,73,96108,74053,22055,14,4.8
ORD01120,19-05-2026,2026,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Blue,41,Female,Finance,89443,435,3042,7667,88383,625,99092,69231,29861,1,4.5
ORD01121,16-03-2026,2026,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Hornet 2.0,Sports,184,Black,20,Female,UPI,138992,1917,7868,1081,0,1120,144904,117629,27275,13,3.6
ORD01122,16-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,SP 125,Commuter,125,Blue,35,Male,Credit Card,87630,2581,4484,6040,84718,331,95242,72125,23117,13,4.1
ORD01123,20-03-2026,2026,3,March,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Unicorn,Premium Commuter,160,White,38,Female,UPI,110769,2110,7530,1102,104417,4242,113049,87168,25881,8,4.7
ORD01124,07-09-2025,2025,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,Red,36,Female,Finance,79812,2675,5343,7803,0,3691,86592,61167,25425,15,4.4
ORD01125,20-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Unicorn,Premium Commuter,160,Blue,47,Female,Cash,113643,1455,4498,6061,0,527,122220,83854,38366,1,4.9
ORD01126,25-02-2025,2025,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Activa 6G,Scooter,110,White,25,Male,Finance,77521,2437,4573,3745,0,2925,80477,66471,14006,5,3.7
ORD01127,20-01-2026,2026,1,January,Q1,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,SP 125,Commuter,125,Red,20,Female,Credit Card,93763,2644,4073,9001,0,2952,101241,73185,28056,11,4.7
ORD01128,26-03-2025,2025,3,March,Q1,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,52,Male,UPI,108740,5121,6744,4632,101327,2292,112703,89252,23451,12,3.9
ORD01129,04-03-2025,2025,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,SP 125,Commuter,125,White,24,Female,Credit Card,91420,4041,5584,5222,0,178,98007,75214,22793,9,5
ORD01130,26-03-2025,2025,3,March,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Activa 6G,Scooter,110,White,28,Female,Cash,84309,2798,7933,6730,78998,2513,93661,65187,28474,4,3.9
ORD01131,16-08-2026,2026,8,August,Q3,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Shine 125,Commuter,125,Blue,35,Female,Credit Card,82229,6574,3090,1247,0,1829,78163,71932,6231,11,4.5
ORD01132,06-05-2026,2026,5,May,Q2,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Hornet 2.0,Sports,184,White,33,Male,Cash,144380,6837,3799,2545,0,2285,141602,117489,24113,6,3.9
ORD01133,08-01-2026,2026,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Activa 6G,Scooter,110,Black,29,Female,UPI,77651,1910,4687,6727,0,707,86448,63115,23333,8,4.5
ORD01134,11-05-2026,2026,5,May,Q2,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Activa 6G,Scooter,110,Blue,54,Male,UPI,84167,1028,7567,1893,0,2896,89703,61064,28639,9,4.8
ORD01135,18-07-2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,SP 125,Commuter,125,White,51,Male,Finance,93377,3157,5308,9636,0,1997,103167,69032,34135,12,4.5
ORD01136,23-12-2025,2025,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Activa 6G,Scooter,110,Red,45,Female,Cash,84362,192,7121,1439,0,3571,89159,65680,23479,7,4.5
ORD01137,10-11-2026,2026,11,November,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,CB350,Premium,348,Blue,55,Male,UPI,209090,2982,7570,3715,0,4916,212477,176406,36071,12,4.3
ORD01138,21-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,White,50,Male,UPI,89761,1306,4382,1990,0,588,94239,73407,20832,5,4.6
ORD01139,08-02-2025,2025,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Red,24,Female,Finance,78886,898,5885,9958,0,4804,89027,63967,25060,3,4.7
ORD01140,05-05-2026,2026,5,May,Q2,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,Activa 6G,Scooter,110,Black,52,Male,UPI,82939,6720,4189,4767,75426,793,84382,60522,23860,6,4.9
ORD01141,09-07-2025,2025,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Hornet 2.0,Sports,184,White,37,Female,Cash,142565,149,7869,6242,139061,3355,153172,112415,40757,12,4.6
ORD01142,13-02-2026,2026,2,February,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Shine 125,Commuter,125,Black,41,Female,Credit Card,82619,3266,7126,7300,77074,2279,91500,65220,26280,7,4.3
ORD01143,05-12-2025,2025,12,December,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Activa 6G,Scooter,110,Black,31,Male,Credit Card,84647,3822,5770,3517,80287,538,89574,63919,25655,15,4.7
ORD01144,18-04-2026,2026,4,April,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Shine 125,Commuter,125,Black,39,Female,Cash,88315,217,5916,5524,0,2694,96844,70244,26600,5,3.6
ORD01145,18-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,White,20,Male,Credit Card,88013,6136,4056,3754,78889,2988,86699,70482,16217,7,4.5
ORD01146,09-06-2025,2025,6,June,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Unicorn,Premium Commuter,160,Blue,45,Male,Cash,113079,2198,5928,2081,0,3228,115662,90108,25554,9,4.7
ORD01147,13-05-2025,2025,5,May,Q2,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Shine 125,Commuter,125,Red,45,Male,UPI,85056,421,4710,6482,83408,1227,94600,68686,25914,10,4.6
ORD01148,11-11-2026,2026,11,November,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,32,Female,Cash,110058,2506,6562,1546,106076,1476,114184,88561,25623,15,4.3
ORD01149,13-05-2026,2026,5,May,Q2,Gujarat,Surat,Honda Dealer Surat,Online Booking,Shine 125,Commuter,125,Blue,37,Female,Cash,88162,2844,5985,1934,83069,2249,90988,66761,24227,13,4.9
ORD01150,18-04-2026,2026,4,April,Q2,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Hornet 2.0,Sports,184,Red,38,Female,Finance,141940,2774,3166,2683,137099,2067,142948,105767,37181,13,4.4
ORD01151,05-07-2025,2025,7,July,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,Grey,47,Male,Finance,83855,4978,7302,5965,78634,243,91901,67358,24543,10,3.7
ORD01152,07-04-2026,2026,4,April,Q2,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Shine 125,Commuter,125,Black,23,Male,UPI,82779,3595,4873,1942,0,3354,82645,67800,14845,12,4.5
ORD01153,20-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Grey,37,Male,Finance,143767,2958,7257,7416,138610,2199,153283,117303,35980,1,3.7
ORD01154,04-04-2025,2025,4,April,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Shine 125,Commuter,125,Black,32,Male,UPI,84501,2424,7185,5275,78414,3663,90874,68647,22227,8,4
ORD01155,03-11-2026,2026,11,November,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,CB350,Premium,348,White,26,Male,UPI,214161,4066,5926,5894,207027,3068,218847,176760,42087,10,4.2
ORD01156,01-10-2026,2026,10,October,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,CB350,Premium,348,Grey,21,Male,Credit Card,207130,6788,6845,2638,198761,1581,208244,174009,34235,10,4.1
ORD01157,15-09-2026,2026,9,September,Q3,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,Hornet 2.0,Sports,184,Grey,47,Female,Credit Card,138534,1204,5594,6767,135125,2205,147486,109249,38237,3,4.6
ORD01158,31-01-2025,2025,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,SP 125,Commuter,125,White,41,Male,Cash,90251,3627,4886,2093,86495,129,93474,74469,19005,10,4
ORD01159,10-01-2025,2025,1,January,Q1,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Hornet 2.0,Sports,184,Red,54,Female,Credit Card,139280,4905,6673,9942,133770,605,150385,105060,45325,10,4.5
ORD01160,08-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Red,29,Female,Finance,144367,1352,3168,4354,139191,3824,146713,109201,37512,14,3.8
ORD01161,02-07-2025,2025,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Grey,42,Female,Credit Card,143557,1246,6123,7573,141684,627,155380,106434,48946,9,4.2
ORD01162,18-10-2025,2025,10,October,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Shine 125,Commuter,125,White,35,Male,Credit Card,88162,2675,6922,3799,81121,4366,91842,70150,21692,7,5
ORD01163,06-03-2025,2025,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Shine 125,Commuter,125,Blue,51,Male,Cash,82884,3956,3522,3830,76742,2186,84094,69912,14182,9,4.3
ORD01164,20-03-2026,2026,3,March,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,47,Female,Credit Card,110461,1667,5801,8448,106320,2474,120569,84838,35731,7,4.4
ORD01165,28-01-2025,2025,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,Grey,54,Male,UPI,214860,4383,5393,3934,206818,3659,216145,164862,51283,14,3.6
ORD01166,08-04-2026,2026,4,April,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Hornet 2.0,Sports,184,Blue,33,Male,Credit Card,140057,2587,4544,4821,133426,4044,142791,110213,32578,7,4
ORD01167,18-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,Blue,28,Male,Cash,81609,4231,7801,6109,77248,130,91158,60051,31107,13,3.8
ORD01168,16-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,Grey,22,Female,Cash,85192,426,5234,8918,80322,4444,94474,68678,25796,5,4.7
ORD01169,09-05-2026,2026,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Activa 6G,Scooter,110,Black,42,Male,Cash,81748,6776,5069,5416,73038,1934,83523,66563,16960,4,3.5
ORD01170,19-05-2026,2026,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,SP 125,Commuter,125,Red,50,Female,Credit Card,87109,5164,5000,6330,79770,2175,91100,74258,16842,12,5
ORD01171,01-07-2026,2026,7,July,Q3,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Shine 125,Commuter,125,Grey,53,Female,Cash,84614,484,3793,4139,0,878,91184,71232,19952,7,4.7
ORD01172,05-10-2026,2026,10,October,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Shine 125,Commuter,125,White,25,Female,Cash,87527,721,3528,6448,84409,2397,94385,66939,27446,2,4.8
ORD01173,15-04-2026,2026,4,April,Q2,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Black,50,Male,Cash,212699,1761,7531,4817,0,2588,220698,168778,51920,12,4.7
ORD01174,28-08-2025,2025,8,August,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,SP 125,Commuter,125,Grey,39,Male,Credit Card,93148,4695,7404,8614,84356,4097,100374,67871,32503,14,4.3
ORD01175,27-11-2026,2026,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Blue,37,Female,Credit Card,138146,3360,5366,2893,0,1547,141498,108690,32808,13,4
ORD01176,09-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,Black,33,Male,UPI,89660,3867,4143,2305,83170,2623,89618,73969,15649,9,4.8
ORD01177,22-09-2026,2026,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,White,55,Female,UPI,141815,6638,3558,7219,134803,374,145580,110209,35371,7,4
ORD01178,31-10-2026,2026,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Unicorn,Premium Commuter,160,Grey,37,Female,Credit Card,114790,2327,7904,4347,0,4001,120713,92411,28302,6,3.7
ORD01179,25-10-2026,2026,10,October,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Hornet 2.0,Sports,184,Black,50,Male,Credit Card,141853,1732,6019,9764,136934,3187,152717,114811,37906,13,4.4
ORD01180,14-02-2025,2025,2,February,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Grey,36,Female,Cash,140225,392,4938,5541,137973,1860,148452,112754,35698,1,4.2
ORD01181,14-05-2025,2025,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Corporate Sale,CB350,Premium,348,Grey,26,Male,Credit Card,214446,129,4671,2957,213560,757,221188,167332,53856,3,3.7
ORD01182,02-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,Blue,31,Female,Finance,211894,3342,5963,6810,0,2357,218968,161759,57209,13,3.9
ORD01183,06-04-2026,2026,4,April,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,Shine 125,Commuter,125,Red,44,Female,Finance,88710,2540,7130,5633,81268,4902,94031,64083,29948,13,4
ORD01184,29-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,Black,20,Male,Finance,92103,5828,6085,8512,81920,4355,96517,71737,24780,5,3.6
ORD01185,16-08-2026,2026,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,White,50,Female,Credit Card,92403,3830,5331,6628,0,4418,96114,72648,23466,9,3.9
ORD01186,11-06-2025,2025,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,CB350,Premium,348,Grey,34,Female,Finance,209888,3899,3300,5828,205286,703,214414,162123,52291,13,4.5
ORD01187,16-11-2026,2026,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Red,27,Female,UPI,77738,6190,4282,9997,0,871,84956,62736,22220,6,4.1
ORD01188,02-03-2025,2025,3,March,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Unicorn,Premium Commuter,160,Red,45,Male,UPI,111083,6636,5397,3068,0,2171,110741,92802,17939,13,3.5
ORD01189,24-07-2025,2025,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,White,55,Male,Cash,213463,1182,5808,1810,0,1825,218074,176148,41926,3,4.2
ORD01190,22-07-2026,2026,7,July,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,44,Female,Credit Card,111892,3920,6032,5199,106375,1597,117606,84346,33260,2,4.3
ORD01191,03-03-2026,2026,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,38,Male,UPI,114143,2639,6577,2609,111446,58,120632,88495,32137,10,4.2
ORD01192,27-02-2026,2026,2,February,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,SP 125,Commuter,125,Red,21,Female,Cash,90537,4089,4140,4317,0,943,93962,71995,21967,5,3.9
ORD01193,20-11-2025,2025,11,November,Q4,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Black,30,Male,Cash,211586,4714,6003,1668,204688,2184,212359,158714,53645,9,3.9
ORD01194,11-01-2025,2025,1,January,Q1,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Shine 125,Commuter,125,White,53,Female,Cash,82307,921,6735,8960,0,3321,93760,69028,24732,2,3.9
ORD01195,17-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Grey,49,Female,Cash,140527,6068,5155,3974,133137,1322,142266,110227,32039,1,4.3
ORD01196,30-07-2025,2025,7,July,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Activa 6G,Scooter,110,White,31,Female,Credit Card,78652,4627,5946,3049,0,23,82997,67681,15316,12,3.9
ORD01197,11-02-2026,2026,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Unicorn,Premium Commuter,160,Grey,30,Female,Credit Card,111788,828,5960,2644,0,2508,117056,86466,30590,6,4.4
ORD01198,17-06-2025,2025,6,June,Q2,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Activa 6G,Scooter,110,Red,54,Female,Finance,84657,1695,7249,6820,82895,67,96964,61958,35006,1,3.9
ORD01199,31-01-2026,2026,1,January,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Blue,35,Male,Credit Card,85766,6616,6282,2123,0,3164,84391,68815,15576,9,4.3
ORD01200,02-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,Red,31,Female,Credit Card,78544,5539,5842,8079,0,3342,83584,66886,16698,10,4.4
ORD01201,02-10-2025,2025,10,October,Q4,Gujarat,Surat,Honda Dealer Surat,Online Booking,CB350,Premium,348,Grey,31,Female,UPI,208358,5014,3677,6566,201533,1811,211776,161690,50086,9,3.9
ORD01202,29-10-2026,2026,10,October,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Shine 125,Commuter,125,Red,29,Male,Credit Card,87152,4912,3780,6894,80072,2168,90746,72092,18654,10,4.8
ORD01203,18-03-2025,2025,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Black,34,Male,Credit Card,88663,1938,4319,1891,81828,4897,88038,73774,14264,10,3.9
ORD01204,24-01-2025,2025,1,January,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Shine 125,Commuter,125,White,54,Male,Cash,88210,3577,4663,2596,0,1605,90287,64937,25350,7,4.9
ORD01205,25-08-2025,2025,8,August,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Activa 6G,Scooter,110,Red,34,Female,Cash,83263,4060,4375,3155,0,1450,85283,66124,19159,1,4.1
ORD01206,28-05-2025,2025,5,May,Q2,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,SP 125,Commuter,125,Red,47,Male,Finance,88530,848,3061,7584,82723,4959,93368,71534,21834,9,4.8
ORD01207,19-04-2025,2025,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Hornet 2.0,Sports,184,Black,35,Female,Cash,140600,3183,7068,1821,0,401,145905,107915,37990,14,4.2
ORD01208,09-07-2025,2025,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Online Booking,Hornet 2.0,Sports,184,White,49,Male,Finance,144934,1095,7088,9756,0,656,160027,105863,54164,11,3.7
ORD01209,27-07-2025,2025,7,July,Q3,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Shine 125,Commuter,125,Grey,44,Male,Cash,84669,3915,4675,3217,78704,2050,86596,66173,20423,15,4.8
ORD01210,31-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,CB350,Premium,348,Black,24,Male,Cash,213482,942,6830,9739,208309,4231,224878,171690,53188,14,5
ORD01211,20-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Activa 6G,Scooter,110,Grey,44,Female,Cash,84003,5818,6042,1068,75094,3091,82204,63509,18695,11,4
ORD01212,04-10-2025,2025,10,October,Q4,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Activa 6G,Scooter,110,Red,52,Female,UPI,83588,2023,4427,3174,80633,932,88234,65528,22706,8,4.6
ORD01213,05-05-2025,2025,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,CB350,Premium,348,Grey,40,Male,UPI,211872,1574,4666,6289,206056,4242,217011,166836,50175,2,4.7
ORD01214,09-09-2025,2025,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,SP 125,Commuter,125,White,28,Female,Cash,87092,6299,7391,6684,0,2636,92232,68352,23880,4,4.7
ORD01215,10-07-2026,2026,7,July,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,CB350,Premium,348,Black,30,Female,Finance,211619,1867,3179,7059,205835,3917,216073,173289,42784,5,4.5
ORD01216,29-08-2025,2025,8,August,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Online Booking,Unicorn,Premium Commuter,160,Blue,54,Female,Finance,112385,5041,4296,3306,0,3944,111002,86302,24700,14,3.9
ORD01217,22-05-2026,2026,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Black,24,Male,Credit Card,144349,1672,3359,9861,138956,3721,152176,114746,37430,3,4.5
ORD01218,22-06-2026,2026,6,June,Q2,Maharashtra,Pune,Honda Dealer Pune,Showroom Walk-in,Activa 6G,Scooter,110,Black,36,Female,Finance,79757,6478,6533,2731,71011,2268,80275,65916,14359,9,4.5
ORD01219,06-11-2026,2026,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Unicorn,Premium Commuter,160,White,32,Male,Credit Card,110461,2995,7062,2756,105347,2119,115165,91412,23753,6,4.9
ORD01220,28-08-2026,2026,8,August,Q3,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Hornet 2.0,Sports,184,White,47,Male,UPI,143039,5155,3269,2431,133052,4832,138752,117341,21411,15,3.8
ORD01221,30-05-2026,2026,5,May,Q2,Maharashtra,Pune,Honda Dealer Pune,Online Booking,Hornet 2.0,Sports,184,Grey,47,Male,UPI,139785,1302,4316,5314,137865,618,147495,105664,41831,11,4.4
ORD01222,14-05-2025,2025,5,May,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Red,28,Female,Cash,82908,3761,5801,9695,74565,4582,90061,70184,19877,9,3.8
ORD01223,15-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Red,46,Female,Cash,82536,6599,3913,4565,71587,4350,80065,66264,13801,7,4.4
ORD01224,25-10-2026,2026,10,October,Q4,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Shine 125,Commuter,125,Red,38,Female,UPI,89703,4073,6441,6143,0,3673,94541,69086,25455,8,4.9
ORD01225,15-09-2026,2026,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,CB350,Premium,348,Red,28,Female,Finance,211390,119,7451,5277,207309,3962,220037,161264,58773,2,4.8
ORD01226,23-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Shine 125,Commuter,125,Black,24,Male,Finance,88747,4501,3912,5383,79262,4984,88557,68378,20179,5,4.6
ORD01227,29-12-2026,2026,12,December,Q4,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Red,55,Male,UPI,208976,4215,4152,4848,0,2992,210769,164695,46074,10,4.1
ORD01228,14-09-2025,2025,9,September,Q3,Maharashtra,Pune,Honda Dealer Pune,Corporate Sale,CB350,Premium,348,Grey,45,Male,Credit Card,210085,5794,7172,4212,201939,2352,213323,178486,34837,15,3.9
ORD01229,23-09-2026,2026,9,September,Q3,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Hornet 2.0,Sports,184,Red,20,Female,Cash,137180,3294,3019,8192,132432,1454,143643,108521,35122,15,3.7
ORD01230,24-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Activa 6G,Scooter,110,Red,48,Female,Cash,78581,2187,6958,6678,75921,473,89557,67392,22165,2,4.5
ORD01231,24-03-2026,2026,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Shine 125,Commuter,125,Red,27,Female,Cash,85397,5372,7809,9439,0,3368,93905,68284,25621,3,4.7
ORD01232,24-03-2026,2026,3,March,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,SP 125,Commuter,125,Red,49,Male,Credit Card,88340,495,3820,9884,0,2108,99441,72727,26714,15,4.2
ORD01233,05-10-2026,2026,10,October,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Hornet 2.0,Sports,184,White,43,Female,Credit Card,142315,1442,7793,6541,140057,816,154391,117828,36563,11,4.5
